ROWNUM;VEHICLE_NUM;FULL_NAME;BLANK_NUM;VEHICLE_BRAND_MODEL;INN;OGRN;
208;"К580РВ197";"ООО ""Вижин-Т""";"009501";"Kia CEE'D ED";"7723776849";"1107746911667";
209;"Т074УЕ199";"Глущенко Надежда Викторовна";"009496";"Chevrolet KLAN (J200/LACETTI)";"770400085718";"311774626600657";
210;"М808МА197";"Абдуллаев Азер Захид  Оглы";"009497";"Hyundai Elanta 1.6GLSAT";"772703451621";"311774630100484";
211;"Н735НХ177";"ЖИТЕНЕВ МИХАИЛ ИВАНОВИЧ";"009503";"VOLKSWAGEN GOLF VARIANT";"774309043018";"310774632000919";
212;"М883СС68";"БАРСУКОВ НИКОЛАЙ МИХАЙЛОВИЧ";"009506";"MAZDA 626";"682669392960";"311680908000020";
213;"К150РА197";"ВОРОНЕНКО СЕРГЕЙ ФОМИЧ";"009512";"Renault Logan";"773570325105";"309774618900500";
214;"К336РА197";"ВОРОНЕНКО СЕРГЕЙ ФОМИЧ";"009513";"Renault Logan";"773570325105";"309774618900500";
215;"Н875НА197";"ООО ТК ""ТАКСИ-ШАНСОН Он Лайн""";"009515";"KIA AM (SOUL)";"7743763365";"1097746784530";
216;"Е363ОС197";"ООО ТК ""ТАКСИ-ШАНСОН Он Лайн""";"009517";"KIA ED CEE'D";"7743763365";"1097746784530";
217;"К104ЕВ190";"Хабаров  Вячеслав";"009519";"CHEVROLET LACETTI";"621723084701";"311621724100020";
218;"Р358КУ199";"КАМАДАДЗЕ ЗУРАБИ ХАШИМОВИЧ";"009520";"RENAULT LOGAN SR";"771503029393";"311774629301244";
219;"В694КА197";"ИЛЬЧЕНКО СЕРГЕЙ ВЛАДИМИРОВИЧ";"009526";"HYUNDAI SONATA";"230400034471";"311774627701011";
220;"Е345ОХ197";"ДАНИЛОВ ГЕННАДИЙ МИРОНОВИЧ";"009529";"FORD FOCUS";"771872246777";"311774629100970";
221;"О556РВ197";"Солодников Олег Альбертович";"009534";"Skoda Octavia";"774314371913";"311774627001381";
222;"О558РВ197";"Солодников Олег Альбертович";"009535";"Skoda Octavia";"774314371913";"311774627001381";
223;"Х696ОХ197";"Нур Эльзейн Валиельдин Мохамед Абдалла";"009536";"OPEL ASTRA";"772854991805";"311774630100711";
224;"У182МА197";"ГРИДНЕВ ГЕННАДИЙ АНАТОЛЬЕВИЧ";"009538";"MERCEDES- BENZ E240";"773408526800";"310774633500771";
225;"Ч18-29ММ";"СМИРНОВ ЕВГЕНИЙ МИХАЙЛОВИЧ";"009539";"VAZ 21093";"773473611206";"311774630500765";
226;"Х548РВ197";"Малинин Александр Викторович";"009541";"HONDA CR-V 2.4";"772342123436";"311774622301201";
227;"А022АО199";"КОЛОТИЛОВ СЕРГЕЙ ВЛАДИМИРОВИЧ";"009461";"MERCEDES BENZ S 350";"771816615685";"309774612400771";
228;"С037ТА177";"ЗАМОРА ДМИТРИЙ ПАВЛОВИЧ";"009466";"FORD FOCUS";"772630825086";"311774627700023";
229;"Н752РЕ197";"МЕСРОПЯН ГАЛУСТ СЕРЁЖАЕВИЧ";"009478";"TOYOTA COROLLA";"772365183760";"308774624600824";
230;"Т331НУ197";"БЕРЕСТОВСКАЯ ТАТЬЯНА ИВАНОВНА";"009490";"VOLKSWAGEN POLO";"770302309222";"310774630601143";
231;"У630ОО177";"Бакушкин Валерий Владимирович";"009510";"HYUNDAI SONATA";"771544127174";"311774630100302";
232;"Е225ВХ190";"АРШАКЯН АШОТ ГУРГЕНОВИЧ";"009514";"MITSUBISHI LANCER 1.5";"502480784776";"311502404600132";
233;"Е377ОС197";"ООО ТК ""ТАКСИ-ШАНСОН Он Лайн""";"009516";"KIA DE (JB/RIO)";"7743763365";"1097746784530";
234;"Р069РЕ197";"ООО ""Третий Элемент""";"009524";"Renault LATITUDE";"7726557161";"1067761452692";
235;"Р071РЕ197";"ООО ""Третий Элемент""";"009525";"Renault LATITUDE";"7726557161";"1067761452692";
236;"Х713ОТ197";"ШАКУРОВ БОРИС ИВАНОВИЧ";"009528";"FORD FOCUS";"773711772740";"308774632300378";
237;"О468МК97";"ПАЛАТОВ АЛЕКСАНДР СЕМЕНОВИЧ";"009521";"VOLVO 960";"561500206807";"311774604500018";
238;"А487ЕЕ197";"Цыбуков Антон Сергеевич";"009542";"VAZ 21140";"773102794094";"311774625900336";
239;"А867НР197";"Срыбная Галина Викторовна";"009550";"CHEVROLET KLAS ABEO";"773400399011";"308770000359503";
240;"У819УО199";"МАЧАРАШВИЛИ ДЖАМБУЛИ ДЖУМБЕРОВИЧ";"009552";"CHEVROLET KLAN (J200/LACETTI)";"773462269301";"311774629700311";
241;"Н112МТ37";"КОРОБОВ ЮРИЙ ВЕНИАМИНОВИЧ";"009557";"MAZDA 3";"370100115181";"309370102100012";
242;"Р578ОН197";"ООО ТК ""ВЕГА""";"009560";"Hyundai Solaris";"7718697951";"1087746446611";
243;"Р992ОТ197";"Рокосовский Сергей Анатольевич";"009563";"CHEVROLET CRUZE";"774393998790";"307770000238557";
244;"ЕО27377";"ООО ""НЖТ-ЗАПАД""";"009582";"FORD FOCUS";"7719755444";"1107746566542";
245;"ЕО28477";"ООО ""НЖТ-ВОСТОК""";"МСК 009597";"FORD FOCUS";"7719750140";"1107746402246";
246;"ЕО28777";"ООО ""НЖТ-ВОСТОК""";"МСК 009600";"FORD FOCUS";"7719750140";"1107746402246";
247;"ЕО29077";"ООО ""НЖТ-ВОСТОК""";"МСК 009604";"FORD FOCUS";"7719750140";"1107746402246";
248;"О268НХ197";"ООО ""Домашний уют""";"МСК 009607";"CITROEN BERLINGO";"7708734361";"1117746128653";
249;"О474НХ197";"ООО ""Домашний уют""";"МСК 009611";"CITROEN BERLINGO";"7708734361";"1117746128653";
250;"Х103ТН199";"Кудрявцев Сергей Михайлович";"МСК009615";"KIA CERATO";"770906251141";"311774610401205";
251;"ЕО20277";"ООО ""НЖТ""";"МСК 009627";"FORD FOCUS";"7719719679";"1097746142306";
252;"ЕО25877";"ООО ""НЖТ""";"МСК 009640";"FORD FOCUS";"7719719679";"1097746142306";
253;"ЕО25577";"ООО ""НЖТ""";"МСК 009643";"FORD FOCUS";"7719719679";"1097746142306";
254;"ЕО22477";"ООО ""НЖТ""";"МСК 009649";"FORD FOCUS";"7719719679";"1097746142306";
255;"ЕО21977";"ООО ""НЖТ""";"МСК 009654";"FORD FOCUS";"7719719679";"1097746142306";
256;"ЕО21877";"ООО ""НЖТ""";"МСК 009655";"FORD FOCUS";"7719719679";"1097746142306";
257;"ЕО21677";"ООО ""НЖТ""";"МСК 009656";"FORD FOCUS";"7719719679";"1097746142306";
258;"Р489ОО190";"АБЛЯЕВ РАИС КАЛИМУЛЛОВИЧ";"МСК 009665";"KIA SORENTO XM";"504212739500";"311504208900021";
259;"С270РВ197";"Комаров Виктор Викторович";"МСК 009660";"Mercedes-Benz E200CGI";"772737734949";"309774614701187";
260;"Т130УТ197";"АБРАМОВ ДМИТРИЙ ИГОРЕВИЧ";"МСК 018521";"KIA ОПТИМА";"771533758308";"311774629700021";
261;"Х907ОС197";"Айсин Жамиль Шамилович";"МСК 009671";"FORD MONDEO";"773113829528";"311774625801038";
262;"К165ТР199";"ЛАГУТИН ВЛАДИМИР НИКОЛАЕВИЧ";"МСК 00969";"MERCEDES BENZ S600";"772881062143";"311774625700764";
263;"С596ЕТ197";"Тимофеев Дмитрий Васильевич";"МСК 009662";"Ford Fusion";"770500188682";"310774620000434";
264;"ЕО25977";"ООО ""НЖТ""";"МСК 009639";"FORD FOCUS";"7719719679";"1097746142306";
265;"Е634УХ177";"КАРАПЕТЯН ГАЯНЕ ЭДИКОВНА";"МСК 009667";"VAZ 21093";"772156687330";"311774631100369";
266;"К324АА197";"ЛАГУТИН ВЛАДИМИР НИКОЛАЕВИЧ";"МСК 009670";"NISSAN ALMERA KLASSIK 1.6";"772881062143";"311774625700764";
267;"Е013УУ77";"ВЛАДИМИРОВ ТИМУР АСКОЛЬДОВИЧ";"025400";"SKODA OCTAVIA";"771770333847";"310774632300893";
268;"ЕО15677";"ООО ""НЖТ-ВОСТОК""";"009175";"FORD FOCUS";"7719750140";"1107746402246";
269;"ЕО18977";"ООО ""НЖТ-ВОСТОК""";"009182";"FORD FOCUS";"7719750140";"1107746402246";
270;"ЕО19077";"ООО ""НЖТ-ВОСТОК""";"009183";"FORD FOCUS";"7719750140";"1107746402246";
271;"ЕО19277";"ООО ""НЖТ-ВОСТОК""";"009185";"FORD FOCUS";"7719750140";"1107746402246";
272;"Е585ОК197";"ВЛАСЯН ГРИГОРИЙ ПАРАВОНОВИЧ";"009168";"MITSUBISHI LANCER 1.8";"774318499287";"311774601301031";
273;"У202КО197";"Рукомойников Вячеслав Сергеевич";"009191";"CHEVROLET LACETTI";"771878546939";"311774626301190";
274;"М 972 АВ 32";"ЩЕРБАКОВ ВИКТОР МИХАЙЛОВИЧ";"009210";"FORD MONDEO";"324500179844";"311325617900302";
275;"А091ТМ97";"Данилушкин Андрей Алексеевич";"009221";"VAZ 21112";"771308817665";"311774629101152";
276;"К842ОЕ197";"ХАВАНОВ ДЕНИС СЕРГЕЕВИЧ";"009234";"MITSUBISHI GALANT 2.4";"772708301517";"311774610201005";
277;"О224РР39";"НЕЧИТАЙЛО ОЛЕГ ВИКТОРОВИЧ";"009240";"VOLKSWAGEN PASSAT VARIANT TDI";"390501898542";"311392627200288";
278;"В327ТР199";"ВОЛЧКОВ ПАВЕЛ ИГОРЕВИЧ";"009280";"HYUNDAI ACCENT";"773501373764";"311774624800417";
279;"Х233УА199";"ВОЛЧКОВ ПАВЕЛ ИГОРЕВИЧ";"009284";"HYUNDAI ACENT";"773501373764";"311774624800417";
280;"А035ТУ199";"ВОЛЧКОВ ПАВЕЛ ИГОРЕВИЧ";"009285";"HYUNDAI ACCENT";"773501373764";"311774624800417";
281;"А654СК199";"ВОЛЧКОВ ПАВЕЛ ИГОРЕВИЧ";"009286";"HYUNDAI ACCENT";"773501373764";"311774624800417";
282;"Х258СН199";"ВОЛЧКОВ ПАВЕЛ ИГОРЕВИЧ";"009288";"HYUNDAI ACCENT";"773501373764";"311774624800417";
283;"У389ЕО197";"ВОЛЧКОВ ПАВЕЛ ИГОРЕВИЧ";"009295";"HYUNDAI SONATA";"773501373764";"311774624800417";
284;"У384ЕО197";"ВОЛЧКОВ ПАВЕЛ ИГОРЕВИЧ";"009299";"HYUNDAI SONATA";"773501373764";"311774624800417";
285;"Р084ОМ197";"САНИКИДЗЕ БУДУ";"009306";"NISSAN PRIMERA SLX";"772405554519";"311774629101348";
286;"Х740ВК197";"ШУТОВ ПАВЕЛ ВАСИЛЬЕВИЧ";"009270";"HYUNDAI SONATA";"773573035517";"311774624800406";
287;"Т877СЕ197";"МАРКОВ МИХАИЛ МИХАЙЛОВИЧ";"МСК 019245";"VOLKSWAGEN PASSAT";"773202365170";"311774627100942";
288;"О905КВ150";"Федотов Александр Викторович";"009340";"Hyundai Sonata";"503408389551";"311503410100059";
289;"О476ЕЕ190";"Белоусов Николай Семенович";"009359";"SUBARU FORESTER";"503203959916";"311503225800055";
290;"М741ЕМ190";"СОЛОВЬЕВ АЛЕКСЕЙ ЕВГЕНЬЕВИЧ";"009371";"RENAULT LOGAN (SR)";"504214644652";"311504223000025";
291;"М512РМ199";"Каримов Рафек Измаилович";"009377";"VOLKSWAGEN JETTA";"773323738468";"311774602700038";
292;"К397ОО177";"АНДРЕЕВ АЛЕКСАНДР АЛЕКСЕЕВИЧ";"009376";"HYUNDAI SONATA";"773165068419";"308770000067133";
293;"Н350ОС197";"Азаров Владимир Викторович";"009391";"Opel Astra";"772801326851";"305770000072680";
294;"М851СН58";"асяев василий васильевич";"009405";"Ford Focus";"580313028979";"310580317500042";
295;"С812ОУ197";"ООО ""Авалком""";"009424";"RENAULT LOGAN";"7701649702";"1067746392724";
296;"С877ОУ197";"ООО ""Авалком""";"009425";"RENAULT LOGAN";"7701649702";"1067746392724";
297;"У572ОУ197";"Аванесян Камо Хоренович";"009410";"Nissan Teana 2.3PREMIUM";"772163782263";"311774628400812";
298;"Р925ОХ190";"Лопатин Максим Юрьевич";"009441";"Ford Mondeo";"263505835924";"304263523700447";
299;"Т446ХС177";"Сущенко Виктор Николаевич";"009468";"KIA SRESTRA (FV2273)";"772503547301";"311774627700220";
300;"Х502КХ197";"Казакова Кристина Павловна";"009474";"Renault Logan SR";"774309015010";"309774609800566";
301;"Р574КР177";"ВАМОЛИНА ИРИНА ЛЕОНИДОВНА";"009477";"CHEVROLET LANOS";"772024868001";"311774630100592";
302;"К751АУ197";"АГИБАЛОВ АНДРЕЙ ВАЛЕРЬЕВИЧ";"009479";"HYUNDAI ELANTRA 1.6CLSAUTO";"773301466309";"311774622100882";
303;"В067НЕ77";"АЛИЕВ ЗЕЙНАЛ АЛИ ОГЛЫ";"МСК 028048";"CHEVROLET ORLANDO";"772776742083";"311774625200784";
304;"М938ВЕ32";"кузин михаил михайлович";"009487";"РЕНО Megane II EXE16A110 9";"320202692813";"311325625100252";
305;"У500ВС177";"Котов Алексей Евгеньевич";"009491";"Hyundai Elantra";"772831326055";"307770000531674";
306;"С517РА197";"ООО ""ХК""";"009507";"SKODA OCTAVIA";"7714839034";"1117746345650";
307;"Р093РЕ197";"ООО ""Третий Элемент""";"009523";"Renault LATITUDE";"7726557161";"1067761452692";
308;"Е049РК197";"Солодников Олег Альбертович";"009531";"Skoda Octavia";"774314371913";"311774627001381";
309;"О258МВ197";"ЛАБАРТКАВА РАМАЗИ ГРИГОРЬЕВИЧ";"009537";"FIAT ALBEA 178 CYN1A";"770100050200";"308770000244453";
310;"Е415ОХ197";"Козлов Денис Александрович";"009548";"Daewoo Nexia";"772073272892";"311774603300832";
311;"Н655ЕЕ177";"Срыбная Галина Викторовна";"009549";"VAZ 21053";"773400399011";"308770000359503";
312;"Р092ОУ197";"Еремин Юрий Павлович";"009554";"FORD MONDEO";"771988260700";"311774611900822";
313;"М305МТ197";"Болотвин Александр Геннадьевич";"009564";"GAZ 3221";"770408154949";"311774630400405";
314;"Х444ВН97";"ОРХИДЕЯ ВИТАЛИЙ ДМИТРИЕВИЧ";"009568";"MERCEDES BENZ 190";"772871213795";"306770000071807";
315;"Н100ХУ97";"ОРХИДЕЯ ВИТАЛИЙ ДМИТРИЕВИЧ";"009567";"OPEL KAMPO";"772871213795";"306770000071807";
316;"ЕО27277";"ООО ""НЖТ-ЗАПАД""";"014297";"FORD FOCUS";"7719755444";"1107746566542";
317;"ЕО27077";"ООО ""НЖТ-ЗАПАД""";"009585";"FORD FOCUS";"7719755444";"1107746566542";
318;"ЕО28977";"ООО ""НЖТ-ВОСТОК""";"МСК 009603";"FORD FOCUS";"7719750140";"1107746402246";
319;"О437НХ197";"ООО ""Домашний уют""";"МСК 009606";"CITROEN BERLINGO";"7708734361";"1117746128653";
320;"ЕО17277";"ООО ""НЖТ""";"МСК 009623";"FORD FOCUS";"7719719679";"1097746142306";
321;"ЕО17377";"ООО ""НЖТ""";"МСК 009624";"FORD FOCUS";"7719719679";"1097746142306";
322;"ЕО20577";"ООО ""НЖТ""";"МСК 009666";"FORD FOCUS";"7719719679";"1097746142306";
323;"ЕО26677";"ООО ""НЖТ""";"МСК 009632";"FORD FOCUS";"7719719679";"1097746142306";
324;"ЕО26577";"ООО ""НЖТ""";"МСК 009633";"FORD FOCUS";"7719719679";"1097746142306";
325;"ЕО26477";"ООО ""НЖТ""";"МСК 009634";"FORD FOCUS";"7719719679";"1097746142306";
326;"ЕО26277";"ООО ""НЖТ""";"МСК 009636";"FORD FOCUS";"7719719679";"1097746142306";
327;"ЕО22177";"ООО ""НЖТ""";"МСК 009652";"FORD FOCUS";"7719719679";"1097746142306";
328;"О411СК177";"ЛАГУТИН ВЛАДИМИР НИКОЛАЕВИЧ";"МСК 009668";"CHEVROLET KLAN";"772881062143";"311774625700764";
329;"М124КУ190";"ГОРШЕЛЕВ АЛЕКСАНДР НИКОЛАЕВИЧ";"МСК 009683";"HYUNDAI ACCENT";"504790371719";"310504727800042";
330;"К381АР197";"ЖУКОВ ВАЛЕРИЙ ИГОРЕВИЧ";"009166";"VOLVO S60";"774307582800";"311774625900240";
331;"ЕО15377";"ООО ""НЖТ-ВОСТОК""";"009172";"FORD FOCUS";"7719750140";"1107746402246";
332;"ЕО18877";"ООО ""НЖТ-ВОСТОК""";"009181";"FORD FOCUS";"7719750140";"1107746402246";
333;"ЕО19377";"ООО ""НЖТ-ВОСТОК""";"009186";"FORD FOCUS";"7719750140";"1107746402246";
334;"ЕО19577";"ООО ""НЖТ-ВОСТОК""";"009188";"FORD FOCUS";"7719750140";"1107746402246";
335;"Н515ЕЕ99";"ДЕНИСОВ АЛЕКСАНДР СЕРГЕЕВИЧ";"009193";"BMW 528IA";"772434859963";"311774629000208";
336;"О444КК199";"Ременник Августина Юрьевна";"009211";"MITSUBISHI LANCER 1.8";"773711541253";"311774627101061";
337;"М089КТ197";"КОРНЕВ АЛЕКСАНДР АЛЕКСАНДРОВИЧ";"009206";"HONDA ACCORD";"772745338018";"311774627100062";
338;"С546КМ190";"Рощупкин Эдуард Александрович";"009216";"CHEVROLET KLAS AVEO";"507461787883";"311507426200069";
339;"Т393СО150";"Шайдоров Алексей Евгеньевич";"009201";"Ford Focus";"500803618768";"308504703800012";
340;"Р756НЕ150";"САМБУРОВ АЛЕКСАНДР ВЛАДИМИРОВИЧ";"009202";"FORD ФОКУС";"502410397117";"311502422900013";
341;"Е566РВ190";"СЕРГЕЕВ АНДРЕЙ АЛЕКСАНДРОВИЧ";"009225";"MITSUBISHI LANCER 1.5";"690402472494";"311695228600072";
342;"А527СК76";"ЛОГИНОВ АНАТОЛИЙ НИКОЛАЕВИЧ";"009227";"MAZDA 6";"761202566341";"311761226200029";
343;"М196УА199";"ООО ""Транс Авто""";"009238";"Hyundai Sonata";"7724622739";"5077746928474";
344;"Р820ОО197";"ООО ""Транс Авто""";"009236";"Toyota Camry";"7724622739";"5077746928474";
345;"А653СК199";"ВОЛЧКОВ ПАВЕЛ ИГОРЕВИЧ";"009278";"HYUNDAI ACCENT";"773501373764";"311774624800417";
346;"А652СК199";"ВОЛЧКОВ ПАВЕЛ ИГОРЕВИЧ";"009291";"HYUNDAI ACCENT";"773501373764";"311774624800417";
347;"У387ЕО197";"ВОЛЧКОВ ПАВЕЛ ИГОРЕВИЧ";"009294";"HYUNDAI SONATA";"773501373764";"311774624800417";
348;"У391ЕО197";"ВОЛЧКОВ ПАВЕЛ ИГОРЕВИЧ";"009297";"HYUNDAI SONATA";"773501373764";"311774624800417";
349;"У386ЕО197";"ВОЛЧКОВ ПАВЕЛ ИГОРЕВИЧ";"009301";"HYUNDAI SONATA";"773501373764";"311774624800417";
350;"У912ЕА197";"ВОЛЧКОВ ПАВЕЛ ИГОРЕВИЧ";"009302";"CHEVROLET KLAN(J200/LACETTI)";"773501373764";"311774624800417";
351;"Х078ЕА197";"ШУТОВ ПАВЕЛ ВАСИЛЬЕВИЧ";"009241";"HYUNDAI ACCENT";"773573035517";"311774624800406";
352;"А569ТУ199";"ШУТОВ ПАВЕЛ ВАСИЛЬЕВИЧ";"009248";"HYUNDAI ACCENT";"773573035517";"311774624800406";
353;"Р917КВ199";"ШУТОВ ПАВЕЛ ВАСИЛЬЕВИЧ";"009253";"HYUNDAI ACCENT";"773573035517";"311774624800406";
354;"К440АМ197";"ШУТОВ ПАВЕЛ ВАСИЛЬЕВИЧ";"009255";"HYUNDAI ACCENT";"773573035517";"311774624800406";
355;"А573ТУ199";"ШУТОВ ПАВЕЛ ВАСИЛЬЕВИЧ";"009257";"HYUNDAI ACCENT";"773573035517";"311774624800406";
356;"Р915КВ199";"ШУТОВ ПАВЕЛ ВАСИЛЬЕВИЧ";"009258";"HYUNDAI ACCENT";"773573035517";"311774624800406";
357;"Р913КВ199";"ШУТОВ ПАВЕЛ ВАСИЛЬЕВИЧ";"009261";"HYUNDAI ACCENT";"773573035517";"311774624800406";
358;"Х590ВК197";"ШУТОВ ПАВЕЛ ВАСИЛЬЕВИЧ";"009264";"HYUNDAI SONATA";"773573035517";"311774624800406";
359;"М834АА197";"ШУТОВ ПАВЕЛ ВАСИЛЬЕВИЧ";"009267";"HYUNDAI SONATA";"773573035517";"311774624800406";
360;"Х593ВК197";"ШУТОВ ПАВЕЛ ВАСИЛЬЕВИЧ";"009269";"HYUNDAI SONATA";"773573035517";"311774624800406";
361;"К569УР199";"ШУТОВ ПАВЕЛ ВАСИЛЬЕВИЧ";"009273";"CHEVROLET KLAN (J200/LATSETTI)";"773573035517";"311774624800406";
362;"В49ХУ197";"НИКОЛАЕНКО ВИКТОР ПАВЛОВИЧ";"023239";"RENAULT DUSTER";"772741736762";"311774623601350";
363;"М687ВА190";"Кобринец Виталий Юрьевич";"009321";"VAZ 211240";"503808837078";"308503808500052";
364;"У246ТС197";"АЛЕКСАНДРОВ ВЛАДИМИР ЮРЬЕВИЧ";"016401";"VAZ 217030 LADA PRIORA";"772334466380";"311774616800618";
